MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto9;7.anticorr3.tree;7;21;0;0;0.000022;0.022907;0.022000;928;4740;0;0;htc-cmp001;Thu Mar 23 12:11:26 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto9;7.anticorr1.tree;7;21;0;4;0.000021;0.000625;0.000000;71;644;0;0;htc-cmp001;Thu Mar 23 12:11:26 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto9;5.anticorr2.tree;5;10;0;0;0.000015;0.000096;0.000000;43;113;0;0;htc-cmp001;Thu Mar 23 12:11:26 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto9;5.anticorr3.tree;5;10;0;0;0.000011;0.000094;0.000000;82;160;0;0;htc-cmp001;Thu Mar 23 12:11:27 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto9;5.anticorr1.tree;5;10;0;0;0.000013;0.000104;0.000000;51;126;0;0;htc-cmp001;Thu Mar 23 12:11:27 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto4;7.anticorr3.tree;7;21;0;0;0.000021;0.013717;0.013000;691;3704;0;0;htc-cmp001;Thu Mar 23 12:11:27 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto4;7.anticorr2.tree;7;21;0;0;0.000020;0.002744;0.002000;289;1931;0;0;htc-cmp001;Thu Mar 23 12:11:27 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto4;7.anticorr1.tree;7;21;0;3;0.000022;0.000756;0.000000;87;775;0;0;htc-cmp001;Thu Mar 23 12:11:28 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto4;5.anticorr3.tree;5;10;0;0;0.000013;0.000100;0.000000;74;159;0;0;htc-cmp001;Thu Mar 23 12:11:28 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto4;5.anticorr2.tree;5;10;0;0;0.000011;0.000061;0.000000;28;89;0;0;htc-cmp001;Thu Mar 23 12:11:28 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto4;5.anticorr1.tree;5;10;0;0;0.000015;0.000055;0.000000;29;83;0;0;htc-cmp001;Thu Mar 23 12:11:28 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto9;10.anticorr3.tree;10;45;0;0;0.000038;18.105852;18.103000;4933;202536;0;0;htc-cmp001;Thu Mar 23 12:11:33 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto4;12.anticorr1.tree;12;66;0;18;0.000070;5.881698;5.881000;1472;281386;0;0;htc-cmp001;Thu Mar 23 12:11:36 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto4;10.anticorr2.tree;10;45;0;3;0.000041;0.491927;0.491000;1242;61156;0;0;htc-cmp001;Thu Mar 23 12:11:37 2023
